species	pathway	partial_spearman_rho_study_adjusted	partial_spearman_p	partial_spearman_fdr_q	response_effect_vector_spearman_rho	common_effect_studies	response_effect_sign_agreement	concordant_positive	concordant_inverse
species:Firmicutes bacterium CAG:83	FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.022592465981041275	0.7111984235013621	0.8614285311982001	-0.2	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-5659: GDP-mannose biosynthesis	0.00801437012473646	0.8955178610557261	0.9553914111646143	0.9	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	0.0597395941398606	0.3272009677898567	0.5782183197574217	0.7	5	0.8	1	0
species:Firmicutes bacterium CAG:83	CITRULBIO-PWY: L-citrulline biosynthesis	0.09525099156029736	0.11773775208110851	0.31704465537452375	0.7	5	0.8	1	0
species:Firmicutes bacterium CAG:83	DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.006890929920352517	0.9100971457246404	0.9620084332572645	0.1	5	0.2	0	0
species:Firmicutes bacterium CAG:83	PWY-7664: oleate biosynthesis IV (anaerobic)	0.03093378303003852	0.6121535367019181	0.802196539782748	-0.2	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0.0172080445946724	0.7779499328001203	0.8975570376698934	0.9	5	0.8	1	0
species:Firmicutes bacterium CAG:83	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0.09379783982056553	0.1234707436278652	0.3266790886770505	0.3	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-6901: superpathway of glucose and xylose degradation	0.005644455331689263	0.9263081873237138	0.9683388083769703	0.7000000000000001	5	0.6	0	0
species:Firmicutes bacterium CAG:83	HISDEG-PWY: L-histidine degradation I	0.063208520230539	0.29984265093273993	0.5501983676947237	0.6	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	-0.14425133441470972	0.017494790137930004	0.09336470518921897	0.7000000000000001	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-7208: superpathway of pyrimidine nucleobases salvage	-0.1505198076006008	0.013117487946128601	0.07699677638017736	0.7000000000000001	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	-0.11010509165715314	0.07034445698504058	0.22962967819994304	0.6000000000000001	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY0-862: (5Z)-dodec-5-enoate biosynthesis	0.02677234382449317	0.6608283040703296	0.8317291020711173	-0.2	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0.011049319569249035	0.8563208736061791	0.936474323969803	0.5	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	0.03058731820935079	0.6161454911398868	0.8044766191251613	0.5	5	0.6	0	0
species:Firmicutes bacterium CAG:83	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.02870949258325371	0.6379761979944739	0.8175233687340434	-0.2	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.02474286579157865	0.685111274255119	0.8455543166239147	-0.2	5	0.4	0	0
species:Firmicutes bacterium CAG:83	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.08787518619090058	0.14910113271467704	0.36458882800864095	-0.2	5	0.6	0	0
species:Firmicutes bacterium CAG:83	P164-PWY: purine nucleobases degradation I (anaerobic)	-0.0068394229973159325	0.9107663297374949	0.9623332567850625	0.7	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-5989: stearate biosynthesis II (bacteria and plants)	0.010818453476897897	0.8592914503130828	0.9377447178099653	-0.7	5	0.2	0	0
species:Firmicutes bacterium CAG:83	PWY-4984: urea cycle	0.12545486037264839	0.03903078556709235	0.15827407331927842	0.9	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-6606: guanosine nucleotides degradation II	0.05265213196615665	0.38794175699816724	0.6342786211299273	0.3	5	0.4	0	0
species:Firmicutes bacterium CAG:83	HOMOSER-METSYN-PWY: L-methionine biosynthesis I	-0.030154032897597906	0.6211537096454082	0.807527949601016	0.39999999999999997	5	0.8	0	0
species:Firmicutes bacterium CAG:83	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0.019664545267438188	0.7472602124747125	0.8811864871074294	-0.2	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-7196: superpathway of pyrimidine ribonucleosides salvage	-0.024522579048523493	0.687767166866994	0.8473718688824613	0.7000000000000001	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-6519: 8-amino-7-oxononanoate biosynthesis I	0.08241579743350895	0.17613029417188306	0.4040387811540991	-0.2	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PPGPPMET-PWY: ppGpp biosynthesis	0.09220642058335732	0.12999535503516074	0.3367270732302345	0.7000000000000001	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY-4981: L-proline biosynthesis II (from arginine)	-0.12114079559560095	0.04633218421884646	0.17654477913221098	0.10000000000000003	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	0.03143941635490364	0.6063481657561869	0.7984734088565992	0.19999999999999998	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.05629971056882686	0.355872428839482	0.6053119570376666	1.0	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.05629544454138955	0.3559089367470904	0.6053119570376666	1.0	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY66-409: superpathway of purine nucleotide salvage	-0.06422075379791053	0.2921540286001159	0.5424626673381282	0.39999999999999997	5	0.6	0	0
species:Firmicutes bacterium CAG:83	COLANSYN-PWY: colanic acid building blocks biosynthesis	0.12280761525456335	0.04338588564555847	0.1694278504214335	1.0	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-5971: palmitate biosynthesis II (bacteria and plants)	0.06766952498255632	0.2669539227542233	0.5150171228654955	-0.7999999999999999	5	0.4	0	0
species:Firmicutes bacterium CAG:83	TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis	0.008449865140704102	0.8898754375696131	0.9522979931016778	0.7000000000000001	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PENTOSE-P-PWY: pentose phosphate pathway	-0.05713144952423842	0.3487994525991324	0.5988702718445772	0.7	5	0.6	0	0
species:Firmicutes bacterium CAG:83	P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	-0.09687905452482325	0.11156375535808595	0.3067325260574469	0.6000000000000001	5	0.6	0	0
species:Firmicutes bacterium CAG:83	GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	0.05968693851441117	0.32762829065921134	0.5786649410699418	0.5	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-7456: mannan degradation	0.20957179868602996	0.0005152841476442679	0.007313785658276644	0.9	5	0.8	1	0
species:Firmicutes bacterium CAG:83	TCA: TCA cycle I (prokaryotic)	0.1773095362646425	0.003404581615541586	0.02966134445304823	0.8999999999999999	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY-5030: L-histidine degradation III	0.06818355637058761	0.26332923456596163	0.5108629582194759	0.6	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY-7013: L-1,2-propanediol degradation	-0.027140661880647933	0.6564582216187214	0.8290128331442739	0.5	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-4041: &gamma;-glutamyl cycle	-0.06005482554460157	0.32465026050078344	0.5755573766854645	1.0125574449829841e-18	5	0.4	0	0
species:Firmicutes bacterium CAG:83	GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	-0.10707810021161372	0.07846844913488747	0.24608445850621277	0.5	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	-0.12195674109396148	0.044869618935292184	0.17319083587795753	0.7000000000000001	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-2941: L-lysine biosynthesis II	-0.12781137374208787	0.03547037091044749	0.1489911263846302	-0.30000000000000004	5	0.2	0	0
species:Firmicutes bacterium CAG:83	RUMP-PWY: formaldehyde oxidation I	-0.043397719376913134	0.4768056753955292	0.7077279070506	0.3	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.0638686834267573	0.29481317290510795	0.5452160457551839	0.5	5	0.8	0	0
species:Firmicutes bacterium CAG:83	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	0.10878859942468527	0.07378919999802021	0.23686068811972952	0.6	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY-5505: L-glutamate and L-glutamine biosynthesis	0.21964085574554781	0.0002688258795317468	0.004424868049289255	0.7	5	1.0	1	0
species:Firmicutes bacterium CAG:83	P108-PWY: pyruvate fermentation to propanoate I	0.164029633395501	0.006807029908481503	0.048805835611229496	1.0	5	1.0	1	0
species:Firmicutes bacterium CAG:83	PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	0.16614004208257468	0.0061169367966221275	0.0452621792347993	0.9	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY-6895: superpathway of thiamin diphosphate biosynthesis II	0.17805602398297413	0.003269841867411162	0.028806870770066516	0.7999999999999999	5	0.6	0	0
species:Firmicutes bacterium CAG:83	ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	0.05653538101858177	0.35385925214910235	0.6035043350375136	0.6	5	0.8	1	0
species:Firmicutes bacterium CAG:83	ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.09045514860399836	0.13747948039078184	0.3474738705644444	0.6	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY0-781: aspartate superpathway	0.02436203880369888	0.6897051423090421	0.8485298676540352	-0.5	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	0.07012446136840249	0.24994823978994019	0.4954626313131656	0.6	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	-0.06065799493795759	0.31980566858163995	0.5710365931589126	0.5	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-5690: TCA cycle II (plants and fungi)	0.15887914611699802	0.008791586531539105	0.05838042774761383	0.7	5	1.0	1	0
species:Firmicutes bacterium CAG:83	P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	0.009196717108367098	0.8802120219550624	0.9480183327926125	-0.6	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	0.17334892850104613	0.004207204526251311	0.034537665134340194	0.6	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PYRIDNUCSAL-PWY: NAD salvage pathway I	0.009278957763502411	0.8791489781308681	0.9474899692332039	-0.3	5	0.2	0	0
species:Firmicutes bacterium CAG:83	PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	0.10339012177432828	0.08937495218472771	0.26739532262857096	0.2	5	0.6	0	0
species:Firmicutes bacterium CAG:83	GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	0.07128838687175572	0.24215431372232327	0.4864827684808274	0.09999999999999998	5	0.4	0	0
species:Firmicutes bacterium CAG:83	GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.11555735528010824	0.0574475097693348	0.20198901621487353	1.0125574449829841e-18	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY0-1479: tRNA processing	0.07037864906836647	0.2482314405057361	0.493382791244839	-0.5	5	0.6	0	0
species:Firmicutes bacterium CAG:83	NAGLIPASYN-PWY: lipid IVA biosynthesis	0.09344625362776206	0.1248898663815909	0.3288262494833337	0.7999999999999999	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0.09138801077474137	0.13345275657343678	0.34137059833026345	-0.3	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-6549: L-glutamine biosynthesis III	0.10165763720150278	0.09490163555904639	0.27755485040183997	0.5	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	-0.05337347543352482	0.38146459321151943	0.6282723861720207	0.9	5	0.6	0	0
species:Firmicutes bacterium CAG:83	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.055722848772942896	0.360830410636202	0.6103280348169038	0.7	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY-7003: glycerol degradation to butanol	0.07115249002743024	0.2430554433173636	0.48753470795582093	0.3	5	0.8	0	0
species:Firmicutes bacterium CAG:83	PWY-6167: flavin biosynthesis II (archaea)	0.08936370808351632	0.14230823550034077	0.3546352590467653	-0.5	5	0.0	0	0
species:Firmicutes bacterium CAG:83	GALACTUROCAT-PWY: D-galacturonate degradation I	0.07826974574316316	0.19896769887910956	0.43439663086730135	0.09999999999999998	5	0.4	0	0
species:Firmicutes bacterium CAG:83	FERMENTATION-PWY: mixed acid fermentation	0.05976372081231157	0.32700528982392	0.5779754425258999	-0.5	5	0.6	0	0
species:Firmicutes bacterium CAG:83	FAO-PWY: fatty acid &beta;-oxidation I	0.04408511102840769	0.4698461618430045	0.7026231388118622	0.2	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-7242: D-fructuronate degradation	0.051678234874249586	0.39679165714562725	0.6425344391021648	0.09999999999999998	5	0.4	0	0
species:Firmicutes bacterium CAG:83	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0.08785648228597412	0.14918802715439272	0.3646838013316991	-0.3	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-5676: acetyl-CoA fermentation to butanoate II	0.04270427321594593	0.4838829837822857	0.7132790049029786	0.6000000000000001	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-6113: superpathway of mycolate biosynthesis	0.06767028777044598	0.2669485188032925	0.5150171228654955	-0.7999999999999999	5	0.4	0	0
species:Firmicutes bacterium CAG:83	ARGORNPROST-PWY: arginine, ornithine and proline interconversion	0.06187363778789236	0.310185393031955	0.5606998147054926	0.10000000000000003	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-6628: superpathway of L-phenylalanine biosynthesis	0.10084127548006248	0.09759857660627301	0.282545915180178	-0.09999999999999998	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.07668011200632414	0.20827152145524036	0.44613364707098707	0.09999999999999998	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	0.035863603423936	0.5566332633069453	0.7655540593792766	-1.0125574449829841e-18	5	0.6	0	0
species:Firmicutes bacterium CAG:83	FUCCAT-PWY: fucose degradation	0.014728889558109576	0.8092757700312863	0.9138232403980787	0.5	5	0.6	0	0
species:Firmicutes bacterium CAG:83	POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	0.10208833960848626	0.09350287823388051	0.2750077863458299	0.6	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	-0.026244597389651125	0.6671100616249458	0.8353244184518352	-0.6	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	-0.03909650000779588	0.521600843546415	0.741515494566676	0.4	5	0.8	0	0
species:Firmicutes bacterium CAG:83	PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	0.06293178960169199	0.30196775988407987	0.5523836237059747	-0.6	5	0.4	0	0
species:Firmicutes bacterium CAG:83	GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	0.04402800259090681	0.47042222319560656	0.7029072456844736	-0.39999999999999997	5	0.2	0	0
species:Firmicutes bacterium CAG:83	FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.0002582764193307346	0.996623272220543	0.9987573055279076	-0.6	5	0.2	0	0
species:Firmicutes bacterium CAG:83	NAD-BIOSYNTHESIS-II: NAD salvage pathway II	0.005398308217135786	0.9295132720006476	0.969638857159472	-0.30000000000000004	5	0.4	0	0
species:Firmicutes bacterium CAG:83	POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	0.11232856889992981	0.06482514681968557	0.2178818456257485	-0.09999999999999998	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	0.17556382018669506	0.0037395097945485062	0.03169012735923401	0.2	5	0.6	0	0
species:Firmicutes bacterium CAG:83	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	0.00645599549414877	0.9157498118760405	0.9642139913362953	0.7	5	0.8	1	0
species:Firmicutes bacterium CAG:83	PWY-5101: L-isoleucine biosynthesis II	0.08126366814544946	0.18227199732198834	0.4126368699268232	0.7	5	0.6	0	0
species:Firmicutes bacterium CAG:83	P42-PWY: incomplete reductive TCA cycle	0.03833012741275528	0.5298023260414361	0.7472531257971626	0.5	5	0.8	0	0
species:Firmicutes bacterium CAG:83	PWY0-1061: superpathway of L-alanine biosynthesis	0.020309611738208822	0.7392646456445772	0.8767144737050223	0.2	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-5913: TCA cycle VI (obligate autotrophs)	-0.04399753699319082	0.4707296927979872	0.7032118285422381	-0.7999999999999999	5	0.4	0	0
species:Firmicutes bacterium CAG:83	PWY-5838: superpathway of menaquinol-8 biosynthesis I	0.04302157114790193	0.4806376295876074	0.7105648856606817	-0.9	5	0.0	0	0
species:Firmicutes bacterium CAG:83	PWY-6629: superpathway of L-tryptophan biosynthesis	0.003202691675570803	0.9581467182370362	0.9825640522801145	-0.5	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-5897: superpathway of menaquinol-11 biosynthesis	0.023884375508889874	0.6954832340146396	0.852113934940612	-0.7999999999999999	5	0.0	0	0
species:Firmicutes bacterium CAG:83	PWY-5898: superpathway of menaquinol-12 biosynthesis	0.023884375508889874	0.6954832340146396	0.852113934940612	-0.7999999999999999	5	0.0	0	0
species:Firmicutes bacterium CAG:83	PWY-5899: superpathway of menaquinol-13 biosynthesis	0.023884375508889874	0.6954832340146396	0.852113934940612	-0.7999999999999999	5	0.0	0	0
species:Firmicutes bacterium CAG:83	CENTFERM-PWY: pyruvate fermentation to butanoate	0.17760859515248123	0.003350009811377919	0.029319678077123917	0.2	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-5265: peptidoglycan biosynthesis II (staphylococci)	0.05702435419198147	0.349705160123905	0.5997391154547859	-0.8999999999999999	5	0.2	0	0
species:Firmicutes bacterium CAG:83	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	0.04496499496039936	0.4610198098406616	0.6956816610137269	0.2	5	0.6	0	0
species:Firmicutes bacterium CAG:83	PWY-5840: superpathway of menaquinol-7 biosynthesis	-0.005099273400103879	0.9334085333144077	0.9713543764466211	-0.7999999999999999	5	0.0	0	1
species:Firmicutes bacterium CAG:83	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	0.005924739884038675	0.9226600490433859	0.9668574414316505	0.2	5	0.6	0	0
